qid,hop_count,qtype,system,precision,recall,f1,exact,n_pred,n_match,retr_recall,ctx_words,answer
Q133,5,gene_evidence_trial_bridge,rag_bm25,0.1052631578947368,0.6666666666666666,0.1818181818181818,0.0,19,2,0.6666666666666666,875,"SELUMETINIB, AZ628, VTX-11E, MIRDAMETINIB, SIROLIMUS, VEMURAFENIB, BEVACIZUMAB-AWWB, BINIMETINIB, CEDIRANIB, COBIMETINIB, DABRAFENIB, DASATINIB ANHYDROUS, ERLOTINIB, EVEROLIMUS, IMATINIB, NILOTINIB, PAZOPANIB, PEXIDARTINIB, PIMASERTIB"
Q133,5,gene_evidence_trial_bridge,rag_hybrid,0.1428571428571428,1.0,0.25,1.0,21,3,1.0,901,"VEMURAFENIB, SELUMETINIB, AZD6244, AZ628, VTX-11E, TRAMETINIB, BEVACIZUMAB-AWWB, BINIMETINIB, CEDIRANIB, COBIMETINIB, DABRAFENIB, DASATINIB ANHYDROUS, ERLOTINIB, EVEROLIMUS, IMATINIB, MIRDAMETINIB, NILOTINIB, PAZOPANIB, PEXIDARTINIB, PIMASERTIB, PAS-004"
Q134,5,gene_evidence_trial_bridge,graphrag,0.4,1.0,0.5714285714285715,1.0,5,2,1.0,64,"TRETINOIN, DAUNORUBICIN HYDROCHLORIDE, VALPROIC ACID, ETOPOSIDE PHOSPHATE, CYTARABINE HYDROCHLORIDE"
Q134,5,gene_evidence_trial_bridge,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,935,NON DETERMINABILE
Q134,5,gene_evidence_trial_bridge,rag_bm25,0.0,0.0,0.0,0.0,2,0,0.0,902,"NPM1, TRETINOIN"
Q134,5,gene_evidence_trial_bridge,rag_hybrid,0.0,0.0,0.0,0.0,2,0,0.0,853,"NPM1, TRETINOIN"
Q135,5,gene_evidence_trial_bridge,graphrag,0.5,1.0,0.6666666666666666,1.0,4,2,1.0,48,"CRENOLANIB, IMATINIB, SUNITINIB, PONATINIB"
Q135,5,gene_evidence_trial_bridge,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,932,NON DETERMINABILE
Q135,5,gene_evidence_trial_bridge,rag_bm25,0.4,1.0,0.5714285714285715,1.0,5,2,1.0,802,"Avapritinib, Sunitinib, Imatinib, Nilotinib, Sorafenib"
Q135,5,gene_evidence_trial_bridge,rag_hybrid,0.3333333333333333,1.0,0.5,1.0,6,2,1.0,891,"Avapritinib, Sunitinib, Imatinib, Ponatinib, Nilotinib, Sorafenib"
Q136,5,gene_evidence_trial_bridge,graphrag,0.4285714285714285,1.0,0.6,1.0,7,3,1.0,86,"MOTESANIB, JAK2 INHIBITOR AZD1480, SORAFENIB, PRALSETINIB, SELPERCATINIB, VANDETANIB, SUNITINIB"
Q136,5,gene_evidence_trial_bridge,rag_dense,0.0,0.0,0.0,0.0,1,0,0.0,974,"RETIFANLIMAB, RETIFANLIMAB"
Q136,5,gene_evidence_trial_bridge,rag_bm25,0.1052631578947368,0.6666666666666666,0.1818181818181818,0.0,19,2,0.6666666666666666,906,"Cabozantinib, Motesanib, Selpercatinib, Pralsetinib, Alectinib, Alectinib Hydrochloride, Alisertib, Amuvatinib, Ast-487, At9283, Azd1480, Barasertib, Barasertib-Hqpa, Bos-589, Cabozantinib S-Malate, Cediranib, Cenisertib, Cep-2563, Agerafenib"
Q136,5,gene_evidence_trial_bridge,rag_hybrid,0.0909090909090909,0.3333333333333333,0.1428571428571428,0.0,11,1,0.3333333333333333,889,"RET INHIBITOR EP0031, RET INHIBITOR HS-10365, RET INHIBITOR FHND5071, RET INHIBITOR APS03118, RET INHIBITOR C200562, RET INHIBITOR C198976, RET INHIBITOR TY-1091, CABOZANTINIB, SELPERCATINIB, JAK2 INHIBITOR AZD1480, MOTESANIB"
Q137,5,gene_evidence_trial_bridge,graphrag,0.2222222222222222,1.0,0.3636363636363636,1.0,9,2,1.0,109,"SB202190, SELUMETINIB SULFATE, SIROLIMUS, EVEROLIMUS, ROFLUMILAST, PEMBROLIZUMAB, NIVOLUMAB, ATEZOLIZUMAB, VISTUSERTIB"
Q137,5,gene_evidence_trial_bridge,rag_dense,0.0,0.0,0.0,0.0,1,0,0.0,958,VISTUSERTIB
Q137,5,gene_evidence_trial_bridge,rag_bm25,0.25,1.0,0.4,1.0,8,2,1.0,910,"SB202190, VISTUSERTIB, SIROLIMUS, ROFLUMILAST, EVEROLIMUS, ATEZOLIZUMAB, NIVOLUMAB, PEMBROLIZUMAB"
Q137,5,gene_evidence_trial_bridge,rag_hybrid,0.3333333333333333,1.0,0.5,1.0,6,2,1.0,888,"VISTUSERTIB, SIROLIMUS, EVEROLIMUS, ATEZOLIZUMAB, NIVOLUMAB, PEMBROLIZUMAB"
Q138,5,gene_evidence_trial_bridge,graphrag,0.1578947368421052,1.0,0.2727272727272727,1.0,19,3,1.0,222,"DOXORUBICIN HYDROCHLORIDE, MDM2 INHIBITOR AMGMDS3, PAZOPANIB HYDROCHLORIDE, VORINOSTAT, ETOPOSIDE PHOSPHATE, CISPLATIN, MITOMYCIN, METHOTREXATE, REBEMADLIN, SELUMETINIB SULFATE, ALEMTUZUMAB, TAMOXIFEN, AZACITIDINE, EPRENETAPOPT, CETUXIMAB, CAPECITABINE, OXALIPLATIN, CARBOPLATIN, TP53"
Q138,5,gene_evidence_trial_bridge,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,828,NON DETERMINABILE
Q138,5,gene_evidence_trial_bridge,rag_bm25,0.0,0.0,0.0,0.0,7,0,0.0,891,"REBEMADLIN, PAZOPANIB HYDROCHLORIDE, VORINOSTAT, DOXORUBICIN HYDROCHLORIDE, RG7112, AMG 232, Nutlin-3a"
Q138,5,gene_evidence_trial_bridge,rag_hybrid,0.0,0.0,0.0,0.0,1,0,0.0,901,AMG 232
Q139,5,gene_evidence_trial_bridge,graphrag,1.0,1.0,1.0,1.0,4,4,1.0,48,"ALPELISIB, PALBOCICLIB, DEXAMETHASONE, RIBOCICLIB"
Q139,5,gene_evidence_trial_bridge,rag_dense,0.0,0.0,0.0,0.0,2,0,0.0,909,"Olaparib, CDK4/6 Inhibitors"
Q139,5,gene_evidence_trial_bridge,rag_bm25,0.5714285714285714,1.0,0.7272727272727273,1.0,7,4,1.0,901,"PALBOCICLIB, ALPELISIB, ABEMACICLIB, RIBOCICLIB, DEXAMETHASONE, TRILACICLIB, PD0332991"
Q139,5,gene_evidence_trial_bridge,rag_hybrid,0.4,0.5,0.4444444444444445,0.0,5,2,0.5,897,"PALBOCICLIB, PD0332991, ALPELISIB, ABEMACICLIB, Trilaciclib"
Q140,5,gene_evidence_trial_bridge,graphrag,0.75,1.0,0.8571428571428571,1.0,4,3,1.0,48,"FULVESTRANT, PALBOCICLIB, RIBOCICLIB, DEXAMETHASONE"
Q140,5,gene_evidence_trial_bridge,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,951,NON DETERMINABILE
Q140,5,gene_evidence_trial_bridge,rag_bm25,0.6,1.0,0.7499999999999999,1.0,5,3,1.0,850,"FULVESTRANT, PALBOCICLIB, RIBOCICLIB, ABEMACICLIB, DEXAMETHASONE"
Q140,5,gene_evidence_trial_bridge,rag_hybrid,1.0,0.3333333333333333,0.5,0.0,1,1,0.3333333333333333,857,FULVESTRANT
Q141,5,gene_evidence_trial_bridge,graphrag,1.0,1.0,1.0,1.0,1,1,1.0,12,OLAPARIB
Q141,5,gene_evidence_trial_bridge,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,850,NON DETERMINABILE
Q141,5,gene_evidence_trial_bridge,rag_bm25,1.0,1.0,1.0,1.0,1,1,1.0,882,Olaparib
Q141,5,gene_evidence_trial_bridge,rag_hybrid,0.0625,1.0,0.1176470588235294,1.0,16,1,1.0,879,"Olaparib, 7-HYDROXYSTAUROSPORINE, ALSTERPAULLONE, AZD7762, BARASERTIB-HQPA, CCT241533, CCT245737, CDK INHIBITOR 4.35, CEDIRANIB, CENISERTIB, CHEMBL:CHEMBL578061, CHK2 INHIBITOR II, COMPOUND 25B, CYC-116, DIMETHYLADENINE, DOVITINIB"
Q142,5,gene_evidence_trial_bridge,graphrag,0.1176470588235294,1.0,0.2105263157894736,1.0,17,2,1.0,193,"PD173074, AFIMOXIFENE, PONATINIB, DOVITINIB, INFIGRATINIB, FEXAGRATINIB, PAZOPANIB HYDROCHLORIDE, LUCITANIB, ERDAFITINIB, SUNITINIB, EVEROLIMUS, ROGARATINIB, PALBOCICLIB, FULVESTRANT, PEMIGATINIB, FUTIBATINIB, FGFR1"
Q142,5,gene_evidence_trial_bridge,rag_dense,0.0,0.0,0.0,0.0,6,0,0.0,912,"DOVITINIB, PD173074, INFIGRATINIB, PAZOPANIB HYDROCHLORIDE, TYRA-200, ERDAFITINIB"
Q142,5,gene_evidence_trial_bridge,rag_bm25,0.0,0.0,0.0,0.0,7,0,0.0,865,"FEXAGRATINIB, INFIGRATINIB, PD173074, AFIMOXIFENE, PONATINIB, AZD4547, BGJ398"
Q142,5,gene_evidence_trial_bridge,rag_hybrid,0.0,0.0,0.0,0.0,5,0,0.0,821,"PD173074, DOVITINIB, LUCITANIB, INFIGRATINIB, PAZOPANIB HYDROCHLORIDE"
Q143,5,gene_evidence_trial_bridge,graphrag,0.25,1.0,0.4,1.0,4,1,1.0,48,"PREXASERTIB, OLAPARIB, CISPLATIN, JQ1"
Q143,5,gene_evidence_trial_bridge,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,942,NON DETERMINABILE
Q143,5,gene_evidence_trial_bridge,rag_bm25,0.1666666666666666,1.0,0.2857142857142857,1.0,6,1,1.0,864,"JQ1, I-BET151, CISPLATIN, OLAPARIB, PREXASERTIB, PANOBINOSTAT"
Q143,5,gene_evidence_trial_bridge,rag_hybrid,0.0,0.0,0.0,0.0,18,0,0.0,914,"JQ1, I-BET151, ACIVICIN, ADOZELESIN, AFIMOXIFENE, ALISERTIB, AMG-900, AMIFOSTINE ANHYDROUS, AMINOPTERIN, AN-9, ANTIBIOTIC, AZACITIDINE, BIZELESIN, BROMOCRIPTINE, BRYOSTATIN 1, CALCITRIOL, CISPLATIN, Multiple Myeloma"
Q144,5,gene_evidence_trial_bridge,graphrag,1.0,1.0,1.0,1.0,3,3,1.0,37,"LAROTRECTINIB SULFATE, ENTRECTINIB, REPOTRECTINIB"
Q144,5,gene_evidence_trial_bridge,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,926,NON DETERMINABILE
Q144,5,gene_evidence_trial_bridge,rag_bm25,0.75,1.0,0.8571428571428571,1.0,4,3,1.0,886,"LAROTRECTINIB SULFATE, LESTAURTINIB, ENTRECTINIB, REPOTRECTINIB"
Q144,5,gene_evidence_trial_bridge,rag_hybrid,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,3,2,1.0,846,"LAROTRECTINIB SULFATE, ENTRECTINIB, LESTAURTINIB"
Q145,5,gene_evidence_trial_bridge,graphrag,1.0,1.0,1.0,1.0,1,1,1.0,12,ENTRECTINIB
Q145,5,gene_evidence_trial_bridge,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,923,NON DETERMINABILE
Q145,5,gene_evidence_trial_bridge,rag_bm25,0.3333333333333333,1.0,0.5,1.0,3,1,1.0,911,"ENTRECTINIB, LAROTRECTINIB SULFATE, LAROTRECTINIB"
Q145,5,gene_evidence_trial_bridge,rag_hybrid,0.3333333333333333,1.0,0.5,1.0,3,1,1.0,904,"Larotrectinib, Entrectinib, Larotrectinib Sulfate"
Q146,5,gene_evidence_trial_bridge,graphrag,0.6,1.0,0.7499999999999999,1.0,5,3,1.0,63,"ENTRECTINIB, REPOTRECTINIB, ALK/TRK INHIBITOR TSR-011, LAROTRECTINIB SULFATE, CRIZOTINIB"
Q146,5,gene_evidence_trial_bridge,rag_dense,1.0,0.6666666666666666,0.8,0.0,2,2,0.6666666666666666,884,"ENTRECTINIB, LAROTRECTINIB SULFATE"
Q146,5,gene_evidence_trial_bridge,rag_bm25,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.0,6,2,0.6666666666666666,846,"ALK/TRK INHIBITOR TSR-011, CRIZOTINIB, ENTRECTINIB, LAROTRECTINIB SULFATE, SELPERCATINIB, LOXO-101"
Q146,5,gene_evidence_trial_bridge,rag_hybrid,0.5,1.0,0.6666666666666666,1.0,6,3,1.0,836,"Selpercatinib, Entrectinib, ALK/TRK INHIBITOR TSR-011, Crizotinib, Larotrectinib Sulfate, Repotrectinib"
Q147,5,gene_evidence_trial_bridge,graphrag,0.5,1.0,0.6666666666666666,1.0,2,1,1.0,24,"MITOMYCIN, OLAPARIB"
Q147,5,gene_evidence_trial_bridge,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,922,NON DETERMINABILE
Q147,5,gene_evidence_trial_bridge,rag_bm25,0.25,1.0,0.4,1.0,4,1,1.0,912,"Olaparib, Mitomicin, Rucaparib, Talazoparib"
Q147,5,gene_evidence_trial_bridge,rag_hybrid,0.25,1.0,0.4,1.0,4,1,1.0,870,"OLAPARIB, MITOMYCIN, RUCAPARIB, TALAZOPARIB"
Q148,5,gene_evidence_trial_bridge,graphrag,0.5714285714285714,1.0,0.7272727272727273,1.0,7,4,1.0,86,"CRIZOTINIB, LORLATINIB, FORETINIB, ALK INHIBITOR TAE684, BRIGATINIB, CERITINIB, AZD3463"
Q148,5,gene_evidence_trial_bridge,rag_dense,0.5,0.25,0.3333333333333333,0.0,2,1,0.25,885,"Entrectinib, Crizotinib"
Q148,5,gene_evidence_trial_bridge,rag_bm25,0.4,0.5,0.4444444444444445,0.0,5,2,0.5,851,"DS-6051b, CRIZOTINIB, LORLATINIB, FORETINIB, ALK INHIBITOR TAE684"
Q148,5,gene_evidence_trial_bridge,rag_hybrid,0.5,0.75,0.6,0.0,6,3,0.75,805,"CRIZOTINIB, ENTRECTINIB, FORETINIB, AZD3463, BRIGATINIB, CERITINIB"
Q149,5,gene_evidence_trial_bridge,graphrag,1.0,1.0,1.0,1.0,1,1,1.0,12,PEMBROLIZUMAB
Q149,5,gene_evidence_trial_bridge,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,906,NON DETERMINABILE
Q149,5,gene_evidence_trial_bridge,rag_bm25,0.3333333333333333,1.0,0.5,1.0,3,1,1.0,889,"PEMBROLIZUMAB, TORIPALIMAB, AVELUMAB"
Q149,5,gene_evidence_trial_bridge,rag_hybrid,0.0909090909090909,1.0,0.1666666666666666,1.0,11,1,1.0,905,"PEMBROLIZUMAB, TORIPALIMAB, ASPACYTARABINE, CLOFARABINE, CYTARABINE, DOSTARLIMAB, FLUDARABINE, GEMCITABINE, IPILIMUMAB, NIVOLUMAB, TROXACITABINE"
Q150,5,gene_to_cdx,graphrag,1.0,1.0,1.0,1.0,3,3,1.0,59,"cobas EGFR Mutation Test v1, FoundationOne CDx, FoundationOne Liquid CDx"
Q150,5,gene_to_cdx,rag_dense,0.0,0.0,0.0,0.0,0,0,0.3333333333333333,945,NON DETERMINABILE
Q150,5,gene_to_cdx,rag_bm25,0.0,0.0,0.0,0.0,2,0,0.6666666666666666,946,"DASATINIB, ERLOTINIB"
Q150,5,gene_to_cdx,rag_hybrid,0.0,0.0,0.0,0.0,0,0,0.6666666666666666,937,NON DETERMINABILE
Q151,5,gene_to_cdx,graphrag,1.0,1.0,1.0,1.0,1,1,1.0,18,MRDx BCR-ABL Test
Q151,5,gene_to_cdx,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,931,NON DETERMINABILE
Q151,5,gene_to_cdx,rag_bm25,0.0,0.0,0.0,0.0,0,0,1.0,926,NON DETERMINABILE
Q151,5,gene_to_cdx,rag_hybrid,0.0,0.0,0.0,0.0,0,0,0.0,946,NON DETERMINABILE
Q152,5,gene_to_cdx,graphrag,1.0,1.0,1.0,1.0,5,5,1.0,102,"cobas KRAS Mutation Test, FoundationOne CDx, ONCO/Reveal Dx Lung & Colon Cancer Assay, xT CDx, therascreen KRAS RGQ PCR Kit"
Q152,5,gene_to_cdx,rag_dense,0.0,0.0,0.0,0.0,1,0,0.0,912,TRUSIGHTONCOLOG:NTRK2:LAROTRECTINIB
Q152,5,gene_to_cdx,rag_bm25,0.0,0.0,0.0,0.0,0,0,0.4,940,NON DETERMINABILE
Q152,5,gene_to_cdx,rag_hybrid,0.0,0.0,0.0,0.0,0,0,0.2,841,NON DETERMINABILE
Q153,5,gene_to_cdx,graphrag,1.0,1.0,1.0,1.0,2,2,1.0,38,"FoundationOne CDx, MI Cancer Seek (MCS)"
Q153,5,gene_to_cdx,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,949,NON DETERMINABILE
Q153,5,gene_to_cdx,rag_bm25,0.0,0.0,0.0,0.0,0,0,0.5,923,NON DETERMINABILE
Q153,5,gene_to_cdx,rag_hybrid,0.0,0.0,0.0,0.0,0,0,0.5,939,NON DETERMINABILE
Q154,5,gene_to_cdx,graphrag,1.0,1.0,1.0,1.0,3,3,1.0,59,"cobas EGFR Mutation Test v1, FoundationOne CDx, FoundationOne Liquid CDx"
Q154,5,gene_to_cdx,rag_dense,0.0,0.0,0.0,0.0,0,0,0.3333333333333333,925,NON DETERMINABILE
Q154,5,gene_to_cdx,rag_bm25,0.0,0.0,0.0,0.0,0,0,0.6666666666666666,940,NON DETERMINABILE
Q154,5,gene_to_cdx,rag_hybrid,0.0,0.0,0.0,0.0,0,0,0.6666666666666666,951,NON DETERMINABILE
Q155,5,gene_to_cdx,graphrag,0.0,0.0,0.0,0.0,4,0,0.0,36,"PEMBROLIZUMAB, NIVOLUMAB, ATEZOLIZUMAB, HLA-DRA"
Q155,5,gene_to_cdx,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,841,NON DETERMINABILE
Q155,5,gene_to_cdx,rag_bm25,0.0,0.0,0.0,0.0,1,0,0.0,857,HLA-DRA EXPRESSION
Q155,5,gene_to_cdx,rag_hybrid,0.0,0.0,0.0,0.0,4,0,0.0,860,"HLA-DRA, ATEZOLIZUMAB, NIVOLUMAB, PEMBROLIZUMAB"
Q156,5,gene_to_cdx,graphrag,1.0,1.0,1.0,1.0,4,4,1.0,79,"cobas 4800 BRAF V600 Mutation Test, FoundationOne CDx, THXID BRAF Kit, MI Cancer Seek (MCS)"
Q156,5,gene_to_cdx,rag_dense,0.0,0.0,0.0,0.0,0,0,0.25,850,NON DETERMINABILE
Q156,5,gene_to_cdx,rag_bm25,0.0,0.0,0.0,0.0,0,0,0.75,940,NON DETERMINABILE
Q156,5,gene_to_cdx,rag_hybrid,0.0,0.0,0.0,0.0,0,0,0.5,935,NON DETERMINABILE
Q157,5,gene_to_cdx,graphrag,1.0,1.0,1.0,1.0,4,4,1.0,79,"FoundationOne CDx, THXID BRAF Kit, MI Cancer Seek, cobas 4800 BRAF V600 Mutation Test"
Q157,5,gene_to_cdx,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,933,NON DETERMINABILE
Q157,5,gene_to_cdx,rag_bm25,0.0,0.0,0.0,0.0,0,0,0.5,940,NON DETERMINABILE
Q157,5,gene_to_cdx,rag_hybrid,0.0,0.0,0.0,0.0,0,0,0.25,942,NON DETERMINABILE
Q158,5,gene_to_cdx,graphrag,1.0,1.0,1.0,1.0,1,1,1.0,20,MI Cancer Seek (MCS)
Q158,5,gene_to_cdx,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,935,NON DETERMINABILE
Q158,5,gene_to_cdx,rag_bm25,0.0,0.0,0.0,0.0,0,0,0.0,940,NON DETERMINABILE
Q158,5,gene_to_cdx,rag_hybrid,0.0,0.0,0.0,0.0,0,0,0.0,939,NON DETERMINABILE
Q159,5,gene_to_cdx,graphrag,0.0,0.0,0.0,0.0,0,0,0.0,86,NON DETERMINABILE
Q159,5,gene_to_cdx,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,957,NON DETERMINABILE
Q159,5,gene_to_cdx,rag_bm25,0.0,0.0,0.0,0.0,4,0,0.0,834,"CD74::ROS1 Fusion, ROS1 G2101A, ROS1 G2032R, ROS1 L2026M"
Q159,5,gene_to_cdx,rag_hybrid,0.5,0.3333333333333333,0.4,0.0,2,1,0.3333333333333333,808,"FoundationOne Liquid CDx, FoundationOne CDx"
Q160,5,gene_to_cdx,graphrag,0.0,0.0,0.0,0.0,0,0,0.0,12,NON DETERMINABILE
Q160,5,gene_to_cdx,rag_dense,0.0,0.0,0.0,0.0,0,0,0.4,934,NON DETERMINABILE
Q160,5,gene_to_cdx,rag_bm25,0.0,0.0,0.0,0.0,0,0,0.2,913,NON DETERMINABILE
Q160,5,gene_to_cdx,rag_hybrid,0.0,0.0,0.0,0.0,0,0,0.4,942,NON DETERMINABILE
Q161,5,gene_to_cdx,graphrag,1.0,1.0,1.0,1.0,1,1,1.0,19,PDGFRB FISH Assay
Q161,5,gene_to_cdx,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,937,NON DETERMINABILE
Q161,5,gene_to_cdx,rag_bm25,0.0,0.0,0.0,0.0,0,0,0.0,940,NON DETERMINABILE
Q161,5,gene_to_cdx,rag_hybrid,0.0,0.0,0.0,0.0,0,0,0.0,950,NON DETERMINABILE
Q162,5,gene_to_cdx,graphrag,0.0,0.0,0.0,0.0,0,0,0.0,73,NON DETERMINABILE
Q162,5,gene_to_cdx,rag_dense,0.0,0.0,0.0,0.0,0,0,0.5,933,NON DETERMINABILE
Q162,5,gene_to_cdx,rag_bm25,0.0,0.0,0.0,0.0,0,0,0.0,876,NON DETERMINABILE
Q162,5,gene_to_cdx,rag_hybrid,0.0,0.0,0.0,0.0,0,0,0.0,908,NON DETERMINABILE
Q163,5,gene_to_cdx,graphrag,0.0,0.0,0.0,0.0,0,0,0.0,12,NON DETERMINABILE
Q163,5,gene_to_cdx,rag_dense,0.0,0.0,0.0,0.0,0,0,0.3333333333333333,842,NON DETERMINABILE
Q163,5,gene_to_cdx,rag_bm25,0.0,0.0,0.0,0.0,0,0,0.0,793,NON DETERMINABILE
Q163,5,gene_to_cdx,rag_hybrid,0.0,0.0,0.0,0.0,0,0,0.3333333333333333,881,NON DETERMINABILE
Q164,5,gene_to_cdx,graphrag,0.0,0.0,0.0,0.0,7,0,0.0,78,"IPILIMUMAB, NIVOLUMAB, PEMBROLIZUMAB, DOSTARLIMAB, CARBOPLATIN, PACLITAXEL, Other Biomarkers"
Q164,5,gene_to_cdx,rag_dense,0.0,0.0,0.0,0.0,13,0,0.0,826,"RET, SELPERCATINIB, SMARCB1, FGFR1, SUNITINIB, COL1A1, TMB, DURVALUMAB, CDKN1B, CISPLATIN, FLUOROURACIL, CCND1, PALBOCICLIB"
Q164,5,gene_to_cdx,rag_bm25,0.0,0.0,0.0,0.0,0,0,0.0,892,NON DETERMINABILE
Q164,5,gene_to_cdx,rag_hybrid,0.0,0.0,0.0,0.0,8,0,0.5,898,"Other Biomarkers, KRAS, PAX8, TMB, CD274, Dostarlimab, Pembrolizumab, Atezolizumab"
Q165,5,gene_to_cdx,graphrag,1.0,1.0,1.0,1.0,1,1,1.0,19,PDGFRB FISH Assay
Q165,5,gene_to_cdx,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,956,NON DETERMINABILE
Q165,5,gene_to_cdx,rag_bm25,0.0,0.0,0.0,0.0,1,0,0.0,937,EV:10077
Q165,5,gene_to_cdx,rag_hybrid,0.0,0.0,0.0,0.0,0,0,0.0,938,NON DETERMINABILE
Q166,5,gene_to_cdx,graphrag,1.0,1.0,1.0,1.0,1,1,1.0,23,cobas 4800 BRAF V600 Mutation Test
Q166,5,gene_to_cdx,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,939,NON DETERMINABILE
Q166,5,gene_to_cdx,rag_bm25,0.0,0.0,0.0,0.0,2,0,1.0,925,"AKT INHIBITOR MK2206, VEMURAFENIB"
Q166,5,gene_to_cdx,rag_hybrid,0.0,0.0,0.0,0.0,0,0,0.0,942,NON DETERMINABILE
Q167,5,gene_to_cdx,graphrag,1.0,1.0,1.0,1.0,3,3,1.0,59,"cobas EGFR Mutation Test v1, FoundationOne CDx, FoundationOne Liquid CDx"
Q167,5,gene_to_cdx,rag_dense,0.0,0.0,0.0,0.0,0,0,0.6666666666666666,930,NON DETERMINABILE
Q167,5,gene_to_cdx,rag_bm25,0.0,0.0,0.0,0.0,1,0,0.6666666666666666,940,ERLOTINIB
Q167,5,gene_to_cdx,rag_hybrid,0.0,0.0,0.0,0.0,1,0,1.0,949,ERLOTINIB
Q168,5,gene_to_cdx,graphrag,1.0,1.0,1.0,1.0,2,2,1.0,37,"PDGFRB FISH Assay, MRDx BCR-ABL Test"
Q168,5,gene_to_cdx,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,914,NON DETERMINABILE
Q168,5,gene_to_cdx,rag_bm25,0.0,0.0,0.0,0.0,2,0,0.5,936,"KITD816VASSAYAR, KIT"
Q168,5,gene_to_cdx,rag_hybrid,0.0,0.0,0.0,0.0,2,0,0.0,944,"KIT D816V Assay, therascreen PDGFRA RGQ PCR Kit"
Q169,5,gene_to_cdx,graphrag,0.0,0.0,0.0,0.0,2,0,0.0,12,"SGK1, ALPELISIB"
Q169,5,gene_to_cdx,rag_dense,0.0,0.0,0.0,0.0,0,0,0.0,941,NON DETERMINABILE
Q169,5,gene_to_cdx,rag_bm25,0.0,0.0,0.0,0.0,1,0,0.0,830,SGK1 Overexpression
Q169,5,gene_to_cdx,rag_hybrid,0.0,0.0,0.0,0.0,1,0,0.0,911,SGK1 Overexpression
