qid,system,hop_count,qtype,precision,recall,f1,exact,n_pred,n_match,retr_recall,ctx_words,answer,reader,is_err
Q127,rag_dense,5,gene_evidence_trial_bridge,1.0,0.2,0.3333333333333333,0.0,1,1,0.2,894,ivosidenib,qwen3-coder-next,False
Q127,rag_bm25,5,gene_evidence_trial_bridge,0.5,0.2,0.2857142857142857,0.0,2,1,0.2,875,"AGI-5198, IVOSIDENIB",qwen3-coder-next,False
Q127,rag_hybrid,5,gene_evidence_trial_bridge,0.5,0.2,0.2857142857142857,0.0,2,1,0.4,879,"Ivosidenib, AGI-5198",qwen3-coder-next,False
Q128,graphrag,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,3,3,1.0,57,"ENASIDENIB, VENETOCLAX, VORASIDENIB",qwen3-coder-next,False
Q128,rag_dense,5,gene_evidence_trial_bridge,0.5,0.3333333333333333,0.4,0.0,2,1,0.3333333333333333,920,"enasidenib, ivosidenib",qwen3-coder-next,False
Q128,rag_bm25,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,1,0,0.0,857,"Nessun farmaco

NON DETERMINABILE",qwen3-coder-next,False
Q128,rag_hybrid,5,gene_evidence_trial_bridge,1.0,0.3333333333333333,0.5,0.0,1,1,0.3333333333333333,857,Enasidenib,qwen3-coder-next,False
Q129,graphrag,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,4,4,1.0,76,"IMATINIB, PONATINIB, SORAFENIB, SUNITINIB",qwen3-coder-next,False
Q129,rag_dense,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,0,0,0.0,900,NON DETERMINABILE,qwen3-coder-next,False
Q129,rag_bm25,5,gene_evidence_trial_bridge,1.0,0.5,0.6666666666666666,0.0,2,2,0.5,862,"IMATINIB, SUNITINIB",qwen3-coder-next,False
Q129,rag_hybrid,5,gene_evidence_trial_bridge,1.0,0.25,0.4,0.0,1,1,0.25,889,IMATINIB,qwen3-coder-next,False
Q130,graphrag,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,2,2,1.0,38,"NIVOLUMAB, OXALIPLATIN",qwen3-coder-next,False
Q130,rag_dense,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,0,0,0.0,907,NON DETERMINABILE,qwen3-coder-next,False
Q130,rag_bm25,5,gene_evidence_trial_bridge,1.0,0.5,0.6666666666666666,0.0,1,1,0.5,885,OXALIPLATIN,qwen3-coder-next,False
Q130,rag_hybrid,5,gene_evidence_trial_bridge,1.0,0.5,0.6666666666666666,0.0,1,1,0.5,904,OXALIPLATIN,qwen3-coder-next,False
Q131,graphrag,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,2,2,1.0,38,"DURVALUMAB, NIVOLUMAB",qwen3-coder-next,False
Q131,rag_dense,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,0,0,0.0,918,NON DETERMINABILE,qwen3-coder-next,False
Q131,rag_bm25,5,gene_evidence_trial_bridge,0.3333333333333333,1.0,0.5,1.0,6,2,1.0,866,"ANTI-PD-1 MONOCLONAL ANTIBODY MEDI0680, ATEZOLIZUMAB, AVELUMAB, DOSTARLIMAB, DURVALUMAB, NIVOLUMAB",qwen3-coder-next,False
Q131,rag_hybrid,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,1,0,1.0,833,Nessuno,qwen3-coder-next,False
Q132,graphrag,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,1,1,1.0,19,DURVALUMAB,qwen3-coder-next,False
Q132,rag_dense,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,0,0,0.0,914,NON DETERMINABILE,qwen3-coder-next,False
Q132,rag_bm25,5,gene_evidence_trial_bridge,0.5,1.0,0.6666666666666666,1.0,2,1,1.0,842,"ANTI-PD-1 MONOCLONAL ANTIBODY MEDI0680, DURVALUMAB",qwen3-coder-next,False
Q132,rag_hybrid,5,gene_evidence_trial_bridge,0.0666666666666666,1.0,0.125,1.0,15,1,1.0,910,"ANCI-PD-1 MONOCLONAL ANTIBODY MEDI0680, DURVALUMAB, ATEZOLIZUMAB, AVELUMAB, CAPECITABINE, CARBOPLATIN, DOSTARLIMAB, FLUOROURACIL, IPILIMUMAB, LEUCOVORIN CALCIUM, NIVOLUMAB, OXALIPLATIN, PACLITAXEL, PEMBROLIZUMAB, TEMOZOLOMIDE",qwen3-coder-next,False
Q133,graphrag,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,3,3,1.0,58,"MIRDAMETINIB, SELUMETINIB SULFATE, TRAMETINIB",qwen3-coder-next,False
Q133,rag_dense,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,0,0,0.0,892,NON DETERMINABILE,qwen3-coder-next,False
Q133,rag_bm25,5,gene_evidence_trial_bridge,0.5,0.3333333333333333,0.4,0.0,2,1,0.6666666666666666,857,"SELUMETINIB SULFATE, VEMURAFENIB",qwen3-coder-next,False
Q133,rag_hybrid,5,gene_evidence_trial_bridge,0.5,0.3333333333333333,0.4,0.0,2,1,0.6666666666666666,904,"VEMURAFENIB, SELUMETINIB",qwen3-coder-next,False
Q134,graphrag,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,2,2,1.0,40,"CYTARABINE HYDROCHLORIDE, DAUNORUBICIN HYDROCHLORIDE",qwen3-coder-next,False
Q134,rag_dense,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,0,0,0.0,919,NON DETERMINABILE,qwen3-coder-next,False
Q134,rag_bm25,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,1,0,0.0,909,TRETINOIN,qwen3-coder-next,False
Q134,rag_hybrid,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,2,0,0.0,869,"TRETINOIN, VALPROIC ACID",qwen3-coder-next,False
Q135,graphrag,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,2,2,1.0,38,"IMATINIB, SUNITINIB",qwen3-coder-next,False
Q135,rag_dense,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,0,0,0.0,921,NON DETERMINABILE,qwen3-coder-next,False
Q135,rag_bm25,5,gene_evidence_trial_bridge,0.6666666666666666,1.0,0.8,1.0,3,2,1.0,906,"IMATINIB, SUNITINIB, CRENOLANIB",qwen3-coder-next,False
Q135,rag_hybrid,5,gene_evidence_trial_bridge,0.6666666666666666,1.0,0.8,1.0,3,2,1.0,909,"IMATINIB, SUNITINIB, AVAPRITINIB",qwen3-coder-next,False
Q136,graphrag,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,3,3,1.0,57,"PRALSETINIB, SELPERCATINIB, VANDETANIB",qwen3-coder-next,False
Q136,rag_dense,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,0,0,0.0,920,NON DETERMINABILE,qwen3-coder-next,False
Q136,rag_bm25,5,gene_evidence_trial_bridge,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3,1,0.3333333333333333,875,"SELPERCATINIB, CABOZANTINIB, SORAFENIB",qwen3-coder-next,False
Q136,rag_hybrid,5,gene_evidence_trial_bridge,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3,1,0.3333333333333333,894,"sorafenib, cabozantinib, selpercatinib",qwen3-coder-next,False
Q137,graphrag,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,2,2,1.0,38,"NIVOLUMAB,PEMBROLIZUMAB",qwen3-coder-next,False
Q137,rag_dense,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,0,0,0.0,935,NON DETERMINABILE,qwen3-coder-next,False
Q137,rag_bm25,5,gene_evidence_trial_bridge,0.25,1.0,0.4,1.0,8,2,1.0,910,"ROFLUMILAST, SB202190, VISTUSERTIB, SIROLIMUS, EVEROLIMUS, ATEZOLIZUMAB, NIVOLUMAB, PEMBROLIZUMAB",qwen3-coder-next,False
Q137,rag_hybrid,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,2,0,0.0,896,"ROFLUMILAST, SIROLIMUS",qwen3-coder-next,False
Q138,graphrag,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,3,3,1.0,57,"AZACITIDINE, CARBOPLATIN, TAMOXIFEN",qwen3-coder-next,False
Q138,rag_dense,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,0,0,0.0,909,NON DETERMINABILE,qwen3-coder-next,False
Q138,rag_bm25,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,1,0,0.0,910,REBEMADLIN,qwen3-coder-next,False
Q138,rag_hybrid,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,1,0,0.0,891,Nessun farmaco è contemporaneamente supportato da evidenza clinica e testato in trial clinici per il gene TP53.,qwen3-coder-next,False
Q139,graphrag,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,4,4,1.0,76,"ALPELISIB, DEXAMETHASONE, PALBOCICLIB, RIBOCICLIB",qwen3-coder-next,False
Q139,rag_dense,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,0,0,0.25,911,NON DETERMINABILE,qwen3-coder-next,False
Q139,rag_bm25,5,gene_evidence_trial_bridge,0.25,0.25,0.25,0.0,4,1,0.5,877,"PALBOCICLIB, ABEMACICLIB, FLX925, CDK4 INHIBITOR III",qwen3-coder-next,False
Q139,rag_hybrid,5,gene_evidence_trial_bridge,1.0,0.25,0.4,0.0,1,1,0.75,846,PALBOCICLIB,qwen3-coder-next,False
Q140,graphrag,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,3,3,1.0,57,"FULVESTRANT, PALBOCICLIB, RIBOCICLIB",qwen3-coder-next,False
Q140,rag_dense,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,0,0,0.0,950,NON DETERMINABILE,qwen3-coder-next,False
Q140,rag_bm25,5,gene_evidence_trial_bridge,0.6,1.0,0.7499999999999999,1.0,5,3,1.0,796,"FULVESTRANT, RIBOCICLIB, DEXAMETHASONE, PALBOCICLIB, ABEMACICLIB",qwen3-coder-next,False
Q140,rag_hybrid,5,gene_evidence_trial_bridge,0.75,1.0,0.8571428571428571,1.0,4,3,1.0,905,"FULVESTRANT, PALBOCICLIB, RIBOCICLIB, ABEMACICLIB",qwen3-coder-next,False
Q141,graphrag,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,1,1,1.0,19,OLAPARIB,qwen3-coder-next,False
Q141,rag_dense,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,0,0,0.0,928,NON DETERMINABILE,qwen3-coder-next,False
Q141,rag_bm25,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,1,1,1.0,884,OLAPARIB,qwen3-coder-next,False
Q141,rag_hybrid,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,1,1,1.0,899,OLAPARIB,qwen3-coder-next,False
Q142,graphrag,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,2,2,1.0,38,"FULVESTRANT, PEMIGATINIB",qwen3-coder-next,False
Q142,rag_dense,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,1,0,1.0,912,N/D,qwen3-coder-next,False
Q142,rag_bm25,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,3,0,0.5,871,"FEXAGRATINIB, INFIGRATINIB, PD173074",qwen3-coder-next,False
Q142,rag_hybrid,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,2,0,0.5,869,"DOVITINIB, PD173074",qwen3-coder-next,False
Q143,graphrag,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,1,1,1.0,19,OLAPARIB,qwen3-coder-next,False
Q143,rag_dense,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,0,0,0.0,900,NON DETERMINABILE,qwen3-coder-next,False
Q143,rag_bm25,5,gene_evidence_trial_bridge,0.1666666666666666,1.0,0.2857142857142857,1.0,6,1,1.0,870,"JQ1, CISPLATIN, OLAPARIB, PREXASERTIB, I-BET151, PANOBINOSTAT",qwen3-coder-next,False
Q143,rag_hybrid,5,gene_evidence_trial_bridge,0.0526315789473684,1.0,0.1,1.0,19,1,1.0,900,"ACIVICIN, ADOZELESIN, AFIMOXIFENE, ALISERTIB, AMG-900, AMIFOSTINE ANHYDROUS, AMINOPTERIN, AN-9, ANTIBIOTIC, AZACITIDINE, BIZELESIN, BROMOCRIPTINE, BRYOSTATIN 1, CALCITRIOL, CISPLATIN, JQ1, I-BET151, OLAPARIB, PREXASERTIB",qwen3-coder-next,False
Q144,graphrag,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,3,3,1.0,58,"ENTRECTINIB, LAROTRECTINIB SULFATE, REPOTRECTINIB",qwen3-coder-next,False
Q144,rag_dense,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,0,0,0.0,914,NON DETERMINABILE,qwen3-coder-next,False
Q144,rag_bm25,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,3,3,1.0,854,"LAROTRECTINIB SULFATE, REPOTRECTINIB, ENTRECTINIB",qwen3-coder-next,False
Q144,rag_hybrid,5,gene_evidence_trial_bridge,1.0,0.6666666666666666,0.8,0.0,2,2,1.0,902,"Larotrectinib Sulfate, Entrectinib",qwen3-coder-next,False
Q145,graphrag,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,1,1,1.0,19,ENTRECTINIB,qwen3-coder-next,False
Q145,rag_dense,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,0,0,0.0,912,NON DETERMINABILE,qwen3-coder-next,False
Q145,rag_bm25,5,gene_evidence_trial_bridge,0.5,1.0,0.6666666666666666,1.0,2,1,1.0,898,"ENTRECTINIB, LAROTRECTINIB",qwen3-coder-next,False
Q145,rag_hybrid,5,gene_evidence_trial_bridge,0.5,1.0,0.6666666666666666,1.0,2,1,1.0,906,"ENTRECTINIB, LAROTRECTINIB",qwen3-coder-next,False
Q146,graphrag,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,3,3,1.0,58,"ENTRECTINIB, LAROTRECTINIB SULFATE, REPOTRECTINIB",qwen3-coder-next,False
Q146,rag_dense,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,0,0,0.0,903,NON DETERMINABILE,qwen3-coder-next,False
Q146,rag_bm25,5,gene_evidence_trial_bridge,0.5,0.6666666666666666,0.5714285714285715,0.0,4,2,0.6666666666666666,873,"ENTRECTINIB, LAROTRECTINIB SULFATE, CRIZOTINIB, TSR-011",qwen3-coder-next,False
Q146,rag_hybrid,5,gene_evidence_trial_bridge,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,3,2,0.6666666666666666,853,"ENTRECTINIB, LAROTRECTINIB, SELPERCATINIB",qwen3-coder-next,False
Q147,graphrag,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,1,1,1.0,19,OLAPARIB,qwen3-coder-next,False
Q147,rag_dense,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,0,0,0.0,930,NON DETERMINABILE,qwen3-coder-next,False
Q147,rag_bm25,5,gene_evidence_trial_bridge,0.5,1.0,0.6666666666666666,1.0,2,1,1.0,897,"OLAPARIB, MITOMYCIN",qwen3-coder-next,False
Q147,rag_hybrid,5,gene_evidence_trial_bridge,0.25,1.0,0.4,1.0,4,1,1.0,890,"OLAPARIB, RUCAPARIB, TALAZOPARIB, MITOMYCIN",qwen3-coder-next,False
Q148,graphrag,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,4,4,1.0,76,"BRIGATINIB, CERITINIB, CRIZOTINIB, LORLATINIB",qwen3-coder-next,False
Q148,rag_dense,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,1,0,0.25,931,Entrectinib,qwen3-coder-next,False
Q148,rag_bm25,5,gene_evidence_trial_bridge,0.6666666666666666,0.5,0.5714285714285715,0.0,3,2,0.5,899,"CRIZOTINIB, FORETINIB, LORLATINIB",qwen3-coder-next,False
Q148,rag_hybrid,5,gene_evidence_trial_bridge,0.2,0.25,0.2222222222222222,0.0,5,1,0.75,884,"Entrectinib, Crizotinib, Foretinib, Repotrectinib, Taletrectinib",qwen3-coder-next,False
Q149,graphrag,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,1,1,1.0,19,PEMBROLIZUMAB,qwen3-coder-next,False
Q149,rag_dense,5,gene_evidence_trial_bridge,0.0,0.0,0.0,0.0,0,0,0.0,924,NON DETERMINABILE,qwen3-coder-next,False
Q149,rag_bm25,5,gene_evidence_trial_bridge,0.3333333333333333,1.0,0.5,1.0,3,1,1.0,870,"PEMBROLIZUMAB, NIVOLUMAB, IPILIMUMAB",qwen3-coder-next,False
Q149,rag_hybrid,5,gene_evidence_trial_bridge,1.0,1.0,1.0,1.0,1,1,1.0,919,PEMBROLIZUMAB,qwen3-coder-next,False
Q150,graphrag,5,gene_to_cdx,1.0,0.75,0.8571428571428571,0.0,3,3,1.0,59,"cobas EGFR Mutation Test v1, FoundationOne CDx, FoundationOne Liquid CDx",qwen3-coder-next,False
Q150,rag_dense,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.6666666666666666,914,NON DETERMINABILE,qwen3-coder-next,False
Q150,rag_bm25,5,gene_to_cdx,0.0,0.0,0.0,0.0,3,0,0.3333333333333333,885,"cdx:MRDXBCRABLTESTM:ABL1:NILOTINIB, cdx:MRDXBCRABLTESTM:BCR:NILOTINIB, cdx:COBASEGFRMUTATI:EGFR:ERLOTINIB",qwen3-coder-next,False
Q150,rag_hybrid,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.6666666666666666,943,NON DETERMINABILE,qwen3-coder-next,False
Q151,graphrag,5,gene_to_cdx,1.0,1.0,1.0,1.0,1,1,1.0,18,MRDx BCR-ABL Test,qwen3-coder-next,False
Q151,rag_dense,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.0,916,NON DETERMINABILE,qwen3-coder-next,False
Q151,rag_bm25,5,gene_to_cdx,0.0,0.0,0.0,0.0,1,0,1.0,921,cdx:MRDXBCRABLTESTM:ABL1:NILOTINIB,qwen3-coder-next,False
Q151,rag_hybrid,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.0,948,NON DETERMINABILE,qwen3-coder-next,False
Q152,graphrag,5,gene_to_cdx,1.0,0.7142857142857143,0.8333333333333333,0.0,5,5,1.0,102,"cobas KRAS Mutation Test, FoundationOne CDx, ONCO/Reveal Dx Lung & Colon Cancer Assay, xT CDx, therascreen KRAS RGQ PCR Kit",qwen3-coder-next,False
Q152,rag_dense,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.0,866,NON DETERMINABILE,qwen3-coder-next,False
Q152,rag_bm25,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.4,926,NON DETERMINABILE,qwen3-coder-next,False
Q152,rag_hybrid,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.2,931,NON DETERMINABILE,qwen3-coder-next,False
Q153,graphrag,5,gene_to_cdx,1.0,0.6666666666666666,0.8,0.0,2,2,1.0,38,"FoundationOne CDx, MI Cancer Seek",qwen3-coder-next,False
Q153,rag_dense,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.5,926,NON DETERMINABILE,qwen3-coder-next,False
Q153,rag_bm25,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.0,906,NON DETERMINABILE,qwen3-coder-next,False
Q153,rag_hybrid,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.5,936,NON DETERMINABILE,qwen3-coder-next,False
Q154,graphrag,5,gene_to_cdx,1.0,0.75,0.8571428571428571,0.0,3,3,1.0,59,"cobas EGFR Mutation Test v1, FoundationOne CDx, FoundationOne Liquid CDx",qwen3-coder-next,False
Q154,rag_dense,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.6666666666666666,920,NON DETERMINABILE,qwen3-coder-next,False
Q154,rag_bm25,5,gene_to_cdx,0.0,0.0,0.0,0.0,2,0,0.6666666666666666,936,"cdx:MRDXBCRABLTESTM:BCR:NILOTINIB, cdx:MRDXBCRABLTESTM:ABL1:NILOTINIB",qwen3-coder-next,False
Q154,rag_hybrid,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.6666666666666666,948,NON DETERMINABILE,qwen3-coder-next,False
Q155,graphrag,5,gene_to_cdx,1.0,0.6666666666666666,0.8,0.0,2,2,1.0,38,"FoundationOne CDx, MI Cancer Seek",qwen3-coder-next,False
Q155,rag_dense,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.5,918,NON DETERMINABILE,qwen3-coder-next,False
Q155,rag_bm25,5,gene_to_cdx,0.0,0.0,0.0,0.0,29,0,0.5,934,"cdx:MRDXBCRABLTESTM:BCR:NILOTINIB, cdx:MRDXBCRABLTESTM:ABL1:NILOTINIB, cdx:ONCOMINEDXTARGE:IDH1:IVOSIDENIB, cdx:ONCOMINEDXTARGE:EGFR:GEFITINIB, cdx:ONCOMINEDXTARGE:IDH2:VORASIDENIB, cdx:ONCOMINEDXTARGE:IDH1:VORASIDENIB, cdx:ONCOMINEDXTARGE:EGFR:AMIVANTAMAB, cdx:ONCOMINEDXTARGE:ERBB2:ZONGERTINIB, cdx:ONCOMINEDXTARGE:RET:SELPERCATINIB, cdx:ONCOMINEDXTARGE:ROS1:CRIZOTINIB, cdx:ONCOMINEDXTARGE:RET:PRALSETINIB, cdx:ONCOMINEDXTARGE:BRAF:DABRAFENIBTRAME, cdx:ONCOMINEDXTARGE:ERBB2:TRASTUZUMABDERU, cdx:COBASEZH2MUTATI:EZH2:TAZEMETOSTAT, cdx:COBASEGFRMUTATI:EGFR:ERLOTINIB, cdx:COBASEGFRMUTATI:EGFR:GEFITINIB, cdx:COBASEGFRMUTATI:EGFR:AFATINIB, cdx:COBASEGFRMUTATI:EGFR:OSIMERTINIB, cdx:COBAS4800BRAFV6:BRAF:VEMURAFENIB, cdx:COBASKRASMUTATI:KRAS:PANITUMUMABPANI, cdx:COBASKRASMUTATI:KRAS:CETUXIMABCETUXI, cdx:COBAS4800BRAFV6:BRAF:VEMURAFENIBCOBI, cdx:TRUSIGHTONCOLOG:RET:SELPERCATINIB, cdx:GUARDANT360CDXG:ESR1:ELACESTRANT, cdx:GUARDANT360CDXG:EGFR:OSIMERTINIB, cdx:GUARDANT360CDXG:KRAS:SOTORASIB, cdx:FOUNDATIONONECD:PALB2:OLAPARIB, cdx:FOUNDATIONONECD:RAD51B:OLAPARIB, cdx:FOUNDATIONONECD:BARD1:OLAPARIB",qwen3-coder-next,False
Q155,rag_hybrid,5,gene_to_cdx,0.0,0.0,0.0,0.0,42,0,0.5,943,"cdx:TRUSIGHTONCOLOG:RET:SELPERCATINIB, cdx:TRUSIGHTONCOLOG:NTRK1:LAROTRECTINIB, cdx:TRUSIGHTONCOLOG:NTRK3:SELPERCATINIB, cdx:TRUSIGHTONCOLOG:NTRK2:LAROTRECTINIB, cdx:FOUNDATIONONECD:RET:SELPERCATINIB, cdx:FOUNDATIONONECD:ALK:CERITINIB, cdx:FOUNDATIONONECD:ALK:CRIZOTINIB, cdx:FOUNDATIONONECD:BARD1:OLAPARIB, cdx:FOUNDATIONONECD:NTRK1:LAROTRECTINIB, cdx:FOUNDATIONONECD:ATM:OLAPARIB, cdx:FOUNDATIONONECD:NTRK1:ENTRECTINIB, cdx:FOUNDATIONONECD:ROS1:ENTRECTINIB, cdx:FOUNDATIONONECD:NTRK3:LAROTRECTINIB, cdx:FOUNDATIONONECD:PIK3CA:CAPIVASERTIBFUL, cdx:FOUNDATIONONECD:MET:CAPMATINIB, cdx:FOUNDATIONONECD:NTRK2:LAROTRECTINIB, cdx:FOUNDATIONONECD:PTEN:CAPIVASERTIBFUL, cdx:KITD816VASSAYAR:KIT:AVAPRITINIB, cdx:FOUNDATIONONECD:NTRK3:ENTRECTINIB, cdx:FOUNDATIONONECD:NTRK2:ENTRECTINIB, cdx:FOUNDATIONONECD:BRAF:TRAMETINIB, cdx:FOUNDATIONONECD:BRAF:TOVORAFENIB, cdx:FOUNDATIONONECD:BRIP1:OLAPARIB, cdx:FOUNDATIONONECD:PIK3CA:ALPELISIBFULVES, cdx:FOUNDATIONONECD:FANCL:OLAPARIB, cdx:FOUNDATIONONECD:ALK:ALECTINIB, cdx:FOUNDATIONONECD:CHEK1:OLAPARIB, cdx:ONCOMINEDXTARGE:RET:SELPERCATINIB, cdx:ONCOMINEDXTARGE:RET:PRALSETINIB, cdx:FOUNDATIONONELI:MET:CAPMATINIB, cdx:FOUNDATIONONELI:NTRK1:ENTRECTINIB, cdx:FOUNDATIONONELI:ROS1:ENTRECTINIB, cdx:FOUNDATIONONELI:ATM:OLAPARIB, cdx:FOUNDATIONONECD:ERBB2:ADOTRASTUZUMABE, cdx:FOUNDATIONONECD:BRCA1:OLAPARIB, cdx:ONCOMINEDXTARGE:ROS1:CRIZOTINIB, cdx:FOUNDATIONONELI:MET:TEPOTINIB, cdx:INFORMHER2DUALI:ERBB2:ADOTRASTUZUMABE, cdx:FOUNDATIONONELI:PIK3CA:INAVOLISIBPALBO, cdx:FOUNDATIONONECD:RAD51C:OLAPARIB, cdx:FOUNDATIONONELI:ALK:ALECTINIB, cdx:INFORMHER2NEUVE:ERBB2:TRASTUZUMABTRAS",qwen3-coder-next,False
Q156,graphrag,5,gene_to_cdx,1.0,0.8,0.888888888888889,0.0,4,4,1.0,79,"cobas 4800 BRAF V600 Mutation Test, FoundationOne CDx, THXID BRAF Kit, MI Cancer Seek",qwen3-coder-next,False
Q156,rag_dense,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.25,933,NON DETERMINABILE,qwen3-coder-next,False
Q156,rag_bm25,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.5,940,NON DETERMINABILE,qwen3-coder-next,False
Q156,rag_hybrid,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.5,938,NON DETERMINABILE,qwen3-coder-next,False
Q157,graphrag,5,gene_to_cdx,1.0,0.8,0.888888888888889,0.0,4,4,1.0,79,"FoundationOne CDx, THXID BRAF Kit, MI Cancer Seek (MCS), cobas 4800 BRAF V600 Mutation Test",qwen3-coder-next,False
Q157,rag_dense,5,gene_to_cdx,0.0,0.0,0.0,0.0,0,0,0.25,897,NON DETERMINABILE,qwen3-coder-next,False
